timestamp,symbol,regime,actual_winner,simulated_winner,actual_expected_pnl,simulated_expected_pnl,expected_pnl_delta,candidate_list,simulated_order
2026-04-21 08:23:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:28:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:33:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:38:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:43:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:48:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:53:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 08:58:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:03:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:08:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:13:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:18:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:23:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:28:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:33:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
2026-04-21 09:38:48,TX,WEAK,counter_vwap,counter_vwap,0.0,0.0,0.0,"counter_vwap,spring_upthrust,kbar_feature","counter_vwap,spring_upthrust,kbar_feature"
