entry_type,pnl_pts,pnl_cash,bars_held,mfe,mae
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,41,13.0,-13.0
CONFIRMED_BREAKOUT,40.0,8000.0,14,43.0,-18.0
EARLY_BREAKOUT,-7.8,-1560.0,4,11.0,-29.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,19,17.0,-27.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,16,7.0,-16.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,33,9.0,-12.0
EARLY_BREAKOUT,-9.0,-1800.0,4,4.0,-37.0
EARLY_BREAKOUT,8.7,1739.9999999999998,22,32.0,-11.0
CONFIRMED_BREAKOUT,19.0,3800.0,30,23.0,-18.0
CONFIRMED_BREAKOUT,-39.0,-7800.0,70,44.0,-42.0
EARLY_BREAKOUT,4.2,840.0,22,19.0,-9.0
EARLY_BREAKOUT,10.799999999999999,2160.0,28,36.0,-18.0
EARLY_BREAKOUT,4.2,840.0,8,14.0,-7.0
EARLY_BREAKOUT,5.3999999999999995,1080.0,6,20.0,-7.0
CONFIRMED_BREAKOUT,43.0,8600.0,18,51.0,-26.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,10,8.0,-25.0
CONFIRMED_BREAKOUT,23.0,4600.0,12,23.0,-17.0
EARLY_BREAKOUT,19.5,3900.0,7,66.0,-8.0
EARLY_BREAKOUT,12.299999999999999,2460.0,5,44.0,-7.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,20,39.0,-28.0
CONFIRMED_BREAKOUT,21.0,4200.0,4,23.0,-11.0
CONFIRMED_BREAKOUT,37.0,7400.0,1,42.0,-24.0
CONFIRMED_BREAKOUT,45.0,9000.0,46,59.0,-17.0
EARLY_BREAKOUT,-4.2,-840.0,3,4.0,-14.0
CONFIRMED_BREAKOUT,20.0,4000.0,11,25.0,-20.0
CONFIRMED_BREAKOUT,43.0,8600.0,71,43.0,-23.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,3,8.0,-20.0
CONFIRMED_BREAKOUT,-48.0,-9600.0,1,0.0,-52.0
CONFIRMED_BREAKOUT,63.0,12600.0,8,66.0,-67.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,8,12.0,-35.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,4,4.0,-39.0
CONFIRMED_BREAKOUT,29.0,5800.0,33,36.0,-27.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,7,8.0,-20.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,33,17.0,-22.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,7,0.0,-34.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,12,12.0,-35.0
CONFIRMED_BREAKOUT,-30.0,-6000.0,5,6.0,-33.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,7,14.0,-19.0
CONFIRMED_BREAKOUT,27.0,5400.0,4,29.0,-12.0
EARLY_BREAKOUT,11.4,2280.0,6,40.0,-16.0
EARLY_BREAKOUT,-8.1,-1620.0,20,17.0,-34.0
CONFIRMED_BREAKOUT,24.0,4800.0,9,25.0,-15.0
EARLY_BREAKOUT,10.5,2100.0,16,35.0,-6.0
EARLY_BREAKOUT,-4.5,-900.0,2,13.0,-25.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,20,20.0,-38.0
CONFIRMED_BREAKOUT,57.0,11400.0,8,59.0,-26.0
CONFIRMED_BREAKOUT,56.0,11200.0,23,59.0,-37.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,5,13.0,-30.0
CONFIRMED_BREAKOUT,35.0,7000.0,24,37.0,-25.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,18,13.0,-19.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,5,4.0,-26.0
EARLY_BREAKOUT,-4.5,-900.0,10,6.0,-17.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,8,16.0,-48.0
CONFIRMED_BREAKOUT,-39.0,-7800.0,11,55.0,-59.0
CONFIRMED_BREAKOUT,67.0,13400.0,26,69.0,-54.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,84,34.0,-19.0
EARLY_BREAKOUT,-4.5,-900.0,29,20.0,-17.0
EARLY_BREAKOUT,8.4,1680.0,8,34.0,-11.0
CONFIRMED_BREAKOUT,44.0,8800.0,8,51.0,-22.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,18,4.0,-12.0
EARLY_BREAKOUT,6.3,1260.0,12,27.0,-6.0
CONFIRMED_BREAKOUT,22.0,4400.0,4,32.0,-30.0
EARLY_BREAKOUT,-7.8,-1560.0,11,24.0,-43.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,5,3.0,-13.0
EARLY_BREAKOUT,12.9,2580.0,6,44.0,-20.0
CONFIRMED_BREAKOUT,-10.0,-2000.0,6,0.0,-11.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,77,20.0,-18.0
CONFIRMED_BREAKOUT,21.0,4200.0,13,23.0,-10.0
CONFIRMED_BREAKOUT,20.0,4000.0,3,21.0,-14.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,5,3.0,-10.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,38,14.0,-17.0
CONFIRMED_BREAKOUT,-9.0,-1800.0,3,4.0,-11.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,5,1.0,-19.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,2,9.0,-15.0
CONFIRMED_BREAKOUT,21.0,4200.0,3,32.0,-18.0
CONFIRMED_BREAKOUT,15.0,3000.0,4,21.0,-13.0
EARLY_BREAKOUT,-1.2,-240.0,1,1.0,-8.0
EARLY_BREAKOUT,-1.5,-300.0,11,6.0,-10.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,2,11.0,-19.0
EARLY_BREAKOUT,-3.9,-780.0,7,8.0,-15.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,4,3.0,-21.0
EARLY_BREAKOUT,-2.4,-480.0,3,0.0,-9.0
EARLY_BREAKOUT,-2.1,-420.0,2,3.0,-11.0
CONFIRMED_BREAKOUT,18.0,3600.0,3,18.0,-17.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,14,36.0,-31.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,1,1.0,-15.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,3,1.0,-16.0
EARLY_BREAKOUT,-3.9,-780.0,7,8.0,-13.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,26,22.0,-27.0
CONFIRMED_BREAKOUT,43.0,8600.0,27,47.0,-27.0
EARLY_BREAKOUT,-1.5,-300.0,11,4.0,-6.0
EARLY_BREAKOUT,-6.3,-1260.0,19,20.0,-23.0
EARLY_BREAKOUT,-6.6,-1320.0,3,2.0,-26.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,7,5.0,-12.0
CONFIRMED_BREAKOUT,25.0,5000.0,14,39.0,-28.0
EARLY_BREAKOUT,-10.2,-2039.9999999999998,5,3.0,-36.0
EARLY_BREAKOUT,-6.6,-1320.0,9,2.0,-23.0
EARLY_BREAKOUT,-3.3,-660.0,22,14.0,-13.0
EARLY_BREAKOUT,5.3999999999999995,1080.0,72,19.0,-10.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,10,15.0,-27.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,2,0.0,-23.0
EARLY_BREAKOUT,-4.8,-960.0,5,17.0,-27.0
EARLY_BREAKOUT,-4.8,-960.0,4,10.0,-18.0
EARLY_BREAKOUT,6.3,1260.0,20,25.0,-11.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,7,11.0,-17.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,47,21.0,-35.0
EARLY_BREAKOUT,-4.8,-960.0,3,5.0,-18.0
EARLY_BREAKOUT,7.8,1560.0,6,30.0,-10.0
CONFIRMED_BREAKOUT,29.0,5800.0,21,32.0,-21.0
CONFIRMED_BREAKOUT,-6.0,-1200.0,3,1.0,-12.0
EARLY_BREAKOUT,5.1,1019.9999999999999,4,19.0,-6.0
EARLY_BREAKOUT,6.8999999999999995,1380.0,18,23.0,-7.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,5,3.0,-11.0
CONFIRMED_BREAKOUT,20.0,4000.0,9,30.0,-23.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,2,12.0,-36.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,20,19.0,-21.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,3,4.0,-11.0
EARLY_BREAKOUT,-4.5,-900.0,19,18.0,-17.0
EARLY_BREAKOUT,-3.9,-780.0,4,3.0,-17.0
EARLY_BREAKOUT,13.799999999999999,2760.0,14,51.0,-17.0
CONFIRMED_BREAKOUT,47.0,9400.0,9,58.0,-24.0
EARLY_BREAKOUT,6.8999999999999995,1380.0,7,24.0,-8.0
EARLY_BREAKOUT,-2.1,-420.0,1,0.0,-14.0
CONFIRMED_BREAKOUT,21.0,4200.0,13,24.0,-26.0
CONFIRMED_BREAKOUT,-52.0,-10400.0,2,11.0,-56.0
EARLY_BREAKOUT,-9.299999999999999,-1859.9999999999998,6,8.0,-36.0
EARLY_BREAKOUT,-5.1,-1019.9999999999999,3,7.0,-18.0
EARLY_BREAKOUT,-4.5,-900.0,2,6.0,-23.0
EARLY_BREAKOUT,-5.7,-1140.0,3,2.0,-27.0
CONFIRMED_BREAKOUT,59.0,11800.0,14,74.0,-32.0
CONFIRMED_BREAKOUT,-30.0,-6000.0,11,13.0,-55.0
EARLY_BREAKOUT,-9.299999999999999,-1859.9999999999998,8,20.0,-32.0
CONFIRMED_BREAKOUT,40.0,8000.0,22,42.0,-18.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,20,15.0,-36.0
CONFIRMED_BREAKOUT,15.0,3000.0,3,25.0,-9.0
EARLY_BREAKOUT,5.3999999999999995,1080.0,7,22.0,-8.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,6,1.0,-11.0
EARLY_BREAKOUT,5.7,1140.0,17,22.0,-11.0
EARLY_BREAKOUT,10.2,2039.9999999999998,9,38.0,-23.0
EARLY_BREAKOUT,-9.299999999999999,-1859.9999999999998,11,15.0,-37.0
EARLY_BREAKOUT,-9.0,-1800.0,8,5.0,-51.0
EARLY_BREAKOUT,3.5999999999999996,719.9999999999999,14,15.0,-8.0
EARLY_BREAKOUT,-4.2,-840.0,5,5.0,-14.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,26,9.0,-12.0
CONFIRMED_BREAKOUT,29.0,5800.0,3,32.0,-39.0
CONFIRMED_BREAKOUT,-25.0,-5000.0,16,29.0,-35.0
EARLY_BREAKOUT,13.2,2640.0,30,48.0,-13.0
CONFIRMED_BREAKOUT,31.0,6200.0,16,31.0,-13.0
CONFIRMED_BREAKOUT,33.0,6600.0,29,34.0,-15.0
EARLY_BREAKOUT,-4.8,-960.0,16,15.0,-21.0
EARLY_BREAKOUT,-4.5,-900.0,12,6.0,-19.0
CONFIRMED_BREAKOUT,25.0,5000.0,28,26.0,-12.0
EARLY_BREAKOUT,6.0,1200.0,24,20.0,-9.0
EARLY_BREAKOUT,6.6,1320.0,4,24.0,-7.0
EARLY_BREAKOUT,7.8,1560.0,6,28.0,-7.0
CONFIRMED_BREAKOUT,26.0,5200.0,6,27.0,-12.0
EARLY_BREAKOUT,6.3,1260.0,10,23.0,-9.0
EARLY_BREAKOUT,-4.5,-900.0,12,1.0,-15.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,8,26.0,-32.0
EARLY_BREAKOUT,-6.0,-1200.0,6,3.0,-22.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,18,9.0,-33.0
CONFIRMED_BREAKOUT,-30.0,-6000.0,19,80.0,-32.0
EARLY_BREAKOUT,13.799999999999999,2760.0,26,49.0,-19.0
EARLY_BREAKOUT,-7.199999999999999,-1439.9999999999998,42,12.0,-29.0
CONFIRMED_BREAKOUT,-43.0,-8600.0,11,6.0,-47.0
CONFIRMED_BREAKOUT,19.0,3800.0,7,20.0,-17.0
EARLY_BREAKOUT,9.0,1800.0,6,32.0,-6.0
EARLY_BREAKOUT,-2.1,-420.0,6,9.0,-8.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,2,1.0,-20.0
CONFIRMED_BREAKOUT,48.0,9600.0,19,49.0,-16.0
EARLY_BREAKOUT,-4.8,-960.0,11,17.0,-17.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,11,14.0,-25.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,4,11.0,-11.0
EARLY_BREAKOUT,-4.8,-960.0,3,5.0,-21.0
CONFIRMED_BREAKOUT,22.0,4400.0,5,24.0,-14.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,7,14.0,-29.0
EARLY_BREAKOUT,-6.6,-1320.0,10,19.0,-28.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,15,16.0,-15.0
EARLY_BREAKOUT,-6.0,-1200.0,3,5.0,-20.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,17,11.0,-22.0
CONFIRMED_BREAKOUT,46.0,9200.0,33,46.0,-22.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,4,9.0,-26.0
CONFIRMED_BREAKOUT,-29.0,-5800.0,3,8.0,-33.0
EARLY_BREAKOUT,-14.7,-2940.0,26,28.0,-57.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,4,4.0,-45.0
CONFIRMED_BREAKOUT,30.0,6000.0,15,31.0,-10.0
EARLY_BREAKOUT,-6.6,-1320.0,3,5.0,-25.0
CONFIRMED_BREAKOUT,25.0,5000.0,8,27.0,-24.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,8,10.0,-22.0
EARLY_BREAKOUT,-4.5,-900.0,2,2.0,-18.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,3,6.0,-21.0
CONFIRMED_BREAKOUT,-53.0,-10600.0,23,15.0,-54.0
EARLY_BREAKOUT,-6.6,-1320.0,2,3.0,-22.0
CONFIRMED_BREAKOUT,33.0,6600.0,16,39.0,-16.0
EARLY_BREAKOUT,9.299999999999999,1859.9999999999998,1,31.0,-14.0
CONFIRMED_BREAKOUT,-29.0,-5800.0,4,7.0,-30.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,9,13.0,-23.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,6,9.0,-26.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,3,0.0,-32.0
EARLY_BREAKOUT,19.2,3840.0,11,67.0,-18.0
CONFIRMED_BREAKOUT,36.0,7200.0,34,37.0,-22.0
EARLY_BREAKOUT,-6.0,-1200.0,3,2.0,-20.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,1,4.0,-14.0
CONFIRMED_BREAKOUT,-65.0,-13000.0,4,19.0,-68.0
EARLY_BREAKOUT,-17.7,-3540.0,38,28.0,-66.0
CONFIRMED_BREAKOUT,-55.0,-11000.0,21,33.0,-56.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,7,5.0,-22.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,27,13.0,-24.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,1,6.0,-25.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,32,55.0,-50.0
EARLY_BREAKOUT,-6.0,-1200.0,20,23.0,-20.0
CONFIRMED_BREAKOUT,-26.0,-5200.0,4,5.0,-26.0
CONFIRMED_BREAKOUT,-59.0,-11800.0,2,14.0,-60.0
CONFIRMED_BREAKOUT,74.0,14800.0,92,76.0,-48.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,16,23.0,-31.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,26,21.0,-17.0
CONFIRMED_BREAKOUT,-30.0,-6000.0,9,1.0,-37.0
EARLY_BREAKOUT,-2.4,-480.0,6,8.0,-10.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,33,39.0,-74.0
EARLY_BREAKOUT,-9.299999999999999,-1859.9999999999998,13,3.0,-47.0
CONFIRMED_BREAKOUT,29.0,5800.0,12,32.0,-17.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,32,17.0,-12.0
EARLY_BREAKOUT,-4.2,-840.0,7,3.0,-16.0
EARLY_BREAKOUT,6.8999999999999995,1380.0,5,23.0,-8.0
CONFIRMED_BREAKOUT,-47.0,-9400.0,27,47.0,-48.0
EARLY_BREAKOUT,-7.5,-1500.0,12,28.0,-27.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,2,4.0,-44.0
CONFIRMED_BREAKOUT,-9.0,-1800.0,2,6.0,-11.0
EARLY_BREAKOUT,6.8999999999999995,1380.0,12,23.0,-11.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,4,3.0,-9.0
CONFIRMED_BREAKOUT,-8.0,-1600.0,4,4.0,-14.0
CONFIRMED_BREAKOUT,75.0,15000.0,4,81.0,-139.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,8,12.0,-28.0
EARLY_BREAKOUT,14.7,2940.0,50,53.0,-14.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,16,10.0,-16.0
CONFIRMED_BREAKOUT,-8.0,-1600.0,17,14.0,-16.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,6,36.0,-37.0
CONFIRMED_BREAKOUT,-42.0,-8400.0,10,17.0,-49.0
CONFIRMED_BREAKOUT,38.0,7600.0,8,43.0,-18.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,13,9.0,-25.0
CONFIRMED_BREAKOUT,-73.0,-14600.0,150,113.0,-115.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,11,18.0,-26.0
EARLY_BREAKOUT,9.0,1800.0,12,30.0,-18.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,13,12.0,-19.0
EARLY_BREAKOUT,-6.3,-1260.0,10,13.0,-25.0
CONFIRMED_BREAKOUT,-11.0,-2200.0,3,4.0,-12.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,3,1.0,-12.0
CONFIRMED_BREAKOUT,-74.0,-14800.0,3,5.0,-76.0
EARLY_BREAKOUT,-6.8999999999999995,-1380.0,10,13.0,-28.0
CONFIRMED_BREAKOUT,36.0,7200.0,20,37.0,-21.0
CONFIRMED_BREAKOUT,-45.0,-9000.0,43,32.0,-46.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,9,11.0,-32.0
CONFIRMED_BREAKOUT,58.0,11600.0,16,64.0,-21.0
CONFIRMED_BREAKOUT,-13.0,-2600.0,2,3.0,-16.0
EARLY_BREAKOUT,7.5,1500.0,49,29.0,-11.0
EARLY_BREAKOUT,5.1,1019.9999999999999,3,20.0,-10.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,36,27.0,-22.0
EARLY_BREAKOUT,6.3,1260.0,7,23.0,-8.0
EARLY_BREAKOUT,-4.5,-900.0,2,3.0,-18.0
CONFIRMED_BREAKOUT,-29.0,-5800.0,8,10.0,-32.0
EARLY_BREAKOUT,-4.2,-840.0,21,3.0,-15.0
CONFIRMED_BREAKOUT,-36.0,-7200.0,2,9.0,-36.0
CONFIRMED_BREAKOUT,-53.0,-10600.0,19,24.0,-53.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,3,4.0,-22.0
EARLY_BREAKOUT,7.5,1500.0,8,27.0,-11.0
CONFIRMED_BREAKOUT,-9.0,-1800.0,4,1.0,-13.0
CONFIRMED_BREAKOUT,35.0,7000.0,1,36.0,-51.0
EARLY_BREAKOUT,13.2,2640.0,12,48.0,-10.0
EARLY_BREAKOUT,-4.8,-960.0,16,23.0,-20.0
CONFIRMED_BREAKOUT,49.0,9800.0,11,52.0,-21.0
EARLY_BREAKOUT,-2.1,-420.0,8,7.0,-9.0
EARLY_BREAKOUT,4.8,960.0,3,16.0,-7.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,5,38.0,-28.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,5,8.0,-18.0
EARLY_BREAKOUT,7.5,1500.0,9,34.0,-10.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,8,13.0,-32.0
EARLY_BREAKOUT,-4.5,-900.0,30,23.0,-22.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,5,1.0,-15.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,10,6.0,-29.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,4,4.0,-10.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,3,0.0,-28.0
EARLY_BREAKOUT,8.7,1739.9999999999998,29,31.0,-14.0
CONFIRMED_BREAKOUT,23.0,4600.0,19,25.0,-17.0
EARLY_BREAKOUT,-4.2,-840.0,11,4.0,-14.0
CONFIRMED_BREAKOUT,-20.0,-4000.0,7,15.0,-27.0
CONFIRMED_BREAKOUT,47.0,9400.0,19,50.0,-13.0
EARLY_BREAKOUT,-6.0,-1200.0,6,4.0,-25.0
CONFIRMED_BREAKOUT,-21.0,-4200.0,15,4.0,-21.0
EARLY_BREAKOUT,-5.3999999999999995,-1080.0,8,6.0,-18.0
EARLY_BREAKOUT,-2.1,-420.0,2,1.0,-8.0
CONFIRMED_BREAKOUT,16.0,3200.0,1,17.0,-14.0
EARLY_BREAKOUT,10.5,2100.0,12,39.0,-11.0
EARLY_BREAKOUT,4.2,840.0,4,15.0,-9.0
EARLY_BREAKOUT,-2.4,-480.0,9,7.0,-8.0
EARLY_BREAKOUT,-1.5,-300.0,5,6.0,-9.0
CONFIRMED_BREAKOUT,-34.0,-6800.0,2,5.0,-35.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,3,4.0,-15.0
CONFIRMED_BREAKOUT,27.0,5400.0,28,30.0,-16.0
EARLY_BREAKOUT,4.2,840.0,11,14.0,-6.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,5,5.0,-24.0
EARLY_BREAKOUT,-14.1,-2820.0,1,4.0,-73.0
EARLY_BREAKOUT,7.8,1560.0,4,29.0,-14.0
CONFIRMED_BREAKOUT,-32.0,-6400.0,5,25.0,-32.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,39,29.0,-27.0
EARLY_BREAKOUT,8.4,1680.0,4,41.0,-7.0
CONFIRMED_BREAKOUT,60.0,12000.0,23,67.0,-32.0
EARLY_BREAKOUT,-2.4,-480.0,4,2.0,-11.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,7,3.0,-11.0
CONFIRMED_BREAKOUT,-6.0,-1200.0,1,3.0,-13.0
CONFIRMED_BREAKOUT,45.0,9000.0,11,45.0,-8.0
CONFIRMED_BREAKOUT,-22.0,-4400.0,4,8.0,-24.0
CONFIRMED_BREAKOUT,33.0,6600.0,33,34.0,-10.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,6,25.0,-19.0
CONFIRMED_BREAKOUT,55.0,11000.0,6,55.0,-33.0
CONFIRMED_BREAKOUT,-33.0,-6600.0,50,54.0,-36.0
CONFIRMED_BREAKOUT,-28.0,-5600.0,12,35.0,-32.0
EARLY_BREAKOUT,-4.2,-840.0,43,29.0,-17.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,5,2.0,-31.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,1,1.0,-10.0
CONFIRMED_BREAKOUT,20.0,4000.0,47,28.0,-12.0
CONFIRMED_BREAKOUT,-61.0,-12200.0,3,3.0,-68.0
CONFIRMED_BREAKOUT,-29.0,-5800.0,8,13.0,-29.0
EARLY_BREAKOUT,7.5,1500.0,17,26.0,-9.0
CONFIRMED_BREAKOUT,-15.0,-3000.0,17,10.0,-20.0
EARLY_BREAKOUT,-2.4,-480.0,7,7.0,-8.0
CONFIRMED_BREAKOUT,-16.0,-3200.0,1,21.0,-21.0
EARLY_BREAKOUT,-4.8,-960.0,15,7.0,-16.0
EARLY_BREAKOUT,6.6,1320.0,32,24.0,-8.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,7,10.0,-18.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,2,0.0,-14.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,31,7.0,-20.0
EARLY_BREAKOUT,6.6,1320.0,30,22.0,-14.0
CONFIRMED_BREAKOUT,19.0,3800.0,7,24.0,-11.0
EARLY_BREAKOUT,-4.5,-900.0,25,11.0,-15.0
EARLY_BREAKOUT,-8.4,-1680.0,5,8.0,-56.0
CONFIRMED_BREAKOUT,-23.0,-4600.0,6,4.0,-24.0
CONFIRMED_BREAKOUT,33.0,6600.0,8,35.0,-30.0
EARLY_BREAKOUT,-4.5,-900.0,18,14.0,-15.0
CONFIRMED_BREAKOUT,34.0,6800.0,68,41.0,-19.0
EARLY_BREAKOUT,-3.5999999999999996,-719.9999999999999,48,17.0,-15.0
EARLY_BREAKOUT,3.9,780.0,6,13.0,-10.0
CONFIRMED_BREAKOUT,22.0,4400.0,32,25.0,-13.0
CONFIRMED_BREAKOUT,47.0,9400.0,14,47.0,-16.0
CONFIRMED_BREAKOUT,89.0,17800.0,21,92.0,-25.0
CONFIRMED_BREAKOUT,-18.0,-3600.0,24,8.0,-18.0
EARLY_BREAKOUT,7.199999999999999,1439.9999999999998,4,27.0,-12.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,60,14.0,-21.0
EARLY_BREAKOUT,4.5,900.0,6,19.0,-14.0
EARLY_BREAKOUT,-6.0,-1200.0,21,23.0,-23.0
EARLY_BREAKOUT,-3.3,-660.0,9,2.0,-14.0
EARLY_BREAKOUT,-3.0,-600.0,4,2.0,-14.0
CONFIRMED_BREAKOUT,40.0,8000.0,8,46.0,-30.0
CONFIRMED_BREAKOUT,-30.0,-6000.0,13,8.0,-40.0
EARLY_BREAKOUT,7.5,1500.0,5,30.0,-10.0
EARLY_BREAKOUT,-3.0,-600.0,3,0.0,-11.0
CONFIRMED_BREAKOUT,26.0,5200.0,5,26.0,-24.0
CONFIRMED_BREAKOUT,32.0,6400.0,16,37.0,-10.0
EARLY_BREAKOUT,9.9,1980.0,3,36.0,-13.0
EARLY_BREAKOUT,11.1,2220.0,19,37.0,-15.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,19,9.0,-14.0
CONFIRMED_BREAKOUT,-12.0,-2400.0,13,6.0,-13.0
CONFIRMED_BREAKOUT,-7.0,-1400.0,7,8.0,-11.0
CONFIRMED_BREAKOUT,23.0,4600.0,4,26.0,-20.0
EARLY_BREAKOUT,-6.6,-1320.0,21,41.0,-28.0
CONFIRMED_BREAKOUT,-24.0,-4800.0,23,11.0,-24.0
EARLY_BREAKOUT,6.0,1200.0,5,23.0,-8.0
EARLY_BREAKOUT,4.2,840.0,32,16.0,-8.0
EARLY_BREAKOUT,7.199999999999999,1439.9999999999998,2,27.0,-10.0
CONFIRMED_BREAKOUT,-19.0,-3800.0,55,41.0,-25.0
CONFIRMED_BREAKOUT,-14.0,-2800.0,4,7.0,-16.0
EARLY_BREAKOUT,8.4,1680.0,24,32.0,-16.0
EARLY_BREAKOUT,-2.6999999999999997,-540.0,1,0.0,-10.0
CONFIRMED_BREAKOUT,-29.0,-5800.0,4,23.0,-29.0
EARLY_BREAKOUT,13.799999999999999,2760.0,107,47.0,-21.0
EARLY_BREAKOUT,-5.7,-1140.0,12,10.0,-19.0
EARLY_BREAKOUT,-3.0,-600.0,3,0.0,-14.0
EARLY_BREAKOUT,-6.0,-1200.0,5,1.0,-23.0
CONFIRMED_BREAKOUT,-17.0,-3400.0,2,7.0,-23.0
EARLY_BREAKOUT,12.9,2580.0,47,44.0,-15.0
EARLY_BREAKOUT,-1.7999999999999998,-359.99999999999994,2,1.0,-12.0
CONFIRMED_BREAKOUT,-31.0,-6200.0,5,11.0,-36.0
