,Open,High,Low,Close,Volume,trading_day,sqz_on,momentum,atr,mom_velo,vwap,price_vs_vwap,fired,mom_prev,mom_state,ema_fast,ema_slow,ema_filter,ema_macro,bullish_align,bearish_align,ema_200_up,macd_line,macd_signal,macd_hist,macd_rising,rsv,k_val,d_val,bb_upper,bb_lower,score,recent_high,recent_low,is_new_high,is_new_low,in_bull_pb_zone,in_bear_pb_zone,day_open,day_min,day_max,opening_bullish,opening_bearish,adx,session,regime,open,high,low,close,volume,amount,bull_align,bear_align,in_pb_zone
2026-04-14 22:55:00,36567.0,36569.0,36544.0,36547.0,380.0,2026-04-15,False,94.16666666666666,36.75,0.6111111111111072,36476.93438137321,0.0019208198225826,False,99.83333333333331,2.0,36516.900968544425,36478.280813391975,36478.280813391975,36310.57343383823,True,False,True,25.21742707908561,20.774417698115617,4.443009380969993,False,47.05882352941176,70.97096278487588,77.8461961523486,36600.33274934056,36406.46725065944,33.33333333333333,36574.0,36405.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,31.06064300095541,2.0,STRONG,36567.0,36569.0,36544.0,36547.0,380.0,0.0,True,False,True
2026-04-14 23:00:00,36545.0,36547.0,36507.0,36508.0,1174.0,2026-04-15,False,84.16666666666666,37.5,-5.333333333333336,36477.542090178955,0.0008349770317788,False,94.16666666666666,2.0,36516.05325725448,36479.25521295289,36479.25521295289,36312.53787728263,True,False,True,21.334612682214356,20.886456694935365,0.4481559872789908,False,1.4925373134328357,47.811487627728205,67.8346266441418,36600.705164039144,36410.59483596086,33.33333333333333,36574.0,36405.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,30.17652264493176,2.0,STRONG,36545.0,36547.0,36507.0,36508.0,1174.0,0.0,True,False,True
2026-04-14 23:05:00,36508.0,36512.0,36475.0,36478.0,1366.0,2026-04-15,False,57.33333333333333,38.0,-14.16666666666667,36477.55228087325,1.2273825921849397e-05,False,84.16666666666666,2.0,36512.42913751596,36479.21405842985,36479.21405842985,36314.1842665634,True,False,True,15.656229748114129,19.84041130557112,-4.184181557456991,False,3.0303030303030303,32.88442609525315,56.18455979451226,36599.100851641946,36415.399148358054,33.33333333333333,36574.0,36405.0,False,False,False,False,36389.0,36355.0,36574.0,True,False,28.04651921507743,2.0,STRONG,36508.0,36512.0,36475.0,36478.0,1366.0,0.0,True,False,False
2026-04-14 23:10:00,36477.0,36504.0,36468.0,36485.0,949.0,2026-04-15,False,38.166666666666664,37.25,-18.666666666666668,36477.66567729307,0.000201063378666,False,57.33333333333333,2.0,36509.816838704915,36479.40376143214,36479.40376143214,36315.883925602575,True,False,True,11.587340215723088,18.189797087601516,-6.602456871878427,False,16.037735849056602,27.2688626798543,46.54599408962628,36596.49062260402,36422.50937739598,33.33333333333333,36574.0,36405.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,26.269341238371855,2.0,STRONG,36477.0,36504.0,36468.0,36485.0,949.0,0.0,True,False,True
2026-04-14 23:15:00,36488.0,36522.0,36486.0,36515.0,592.0,2026-04-15,False,14.166666666666668,36.05,-23.333333333333332,36478.0169418795,0.001013845083175,False,38.166666666666664,2.0,36510.31047311397,36480.57085122125,36480.57085122125,36317.86518007419,True,False,True,10.660576733476772,16.683953016776567,-6.023376283299793,True,44.33962264150944,32.95911600040601,42.01703472655286,36589.255742606256,36439.744257393744,33.33333333333333,36574.0,36405.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,24.819626709810706,2.0,STRONG,36488.0,36522.0,36486.0,36515.0,592.0,0.0,True,False,True
2026-04-14 23:20:00,36513.0,36538.0,36509.0,36527.0,705.0,2026-04-15,False,-3.4999999999999987,34.5,-20.27777777777778,36478.55969257851,0.0013279117330761,False,14.166666666666668,0.0,36511.899951865016,36482.093118394325,36482.093118394325,36319.946123556045,True,False,True,10.770256891439203,15.501213791709096,-4.7309569002698915,True,55.66037735849056,40.52620311976753,41.52009085762442,36588.072419233155,36447.72758076685,-20.000000000000004,36574.0,36428.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,23.99849256377123,2.0,STRONG,36513.0,36538.0,36509.0,36527.0,705.0,0.0,True,False,True
2026-04-14 23:25:00,36528.0,36546.0,36526.0,36536.0,489.0,2026-04-15,True,-18.499999999999996,33.2,-18.88888888888889,36478.997785229665,0.0015626036413043,False,-3.4999999999999987,0.0,36514.19519454454,36483.86055713549,36483.86055713549,36322.095913371406,True,False,True,11.4513993868095,14.691250910729176,-3.2398515239196772,True,64.15094339622641,48.40111654525383,43.81376608683422,36584.41032718659,36460.28967281341,-20.000000000000004,36574.0,36434.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,23.486091840551772,2.0,STRONG,36528.0,36546.0,36526.0,36536.0,489.0,0.0,True,False,True
2026-04-14 23:30:00,36533.0,36556.0,36532.0,36549.0,512.0,2026-04-15,True,-25.33333333333333,31.65,-13.166666666666666,36479.55236975258,0.0019037412943971,False,-18.499999999999996,0.0,36517.50993792125,36485.99627657367,36485.99627657367,36324.35366547717,True,False,True,12.891594796157731,14.331319687814888,-1.4397248916571552,True,76.41509433962264,57.739109143376766,48.45554710568174,36585.791509164475,36465.60849083552,-20.000000000000004,36574.0,36452.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,23.31668030498316,2.0,STRONG,36533.0,36556.0,36532.0,36549.0,512.0,0.0,True,False,True
2026-04-14 23:35:00,36550.0,36561.0,36544.0,36555.0,347.0,2026-04-15,True,-14.499999999999998,31.05,-3.666666666666669,36479.955305199,0.0020571487594532,False,-25.33333333333333,1.0,36521.08042002399,36488.25869373519,36488.25869373519,36326.64865388038,True,False,True,14.351672740282083,14.335390298308328,0.0162824419737557,True,86.13861386138613,67.20561071604656,54.70556830913668,36585.963409151205,36473.536590848795,6.666666666666667,36574.0,36452.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,23.31161253377929,2.0,STRONG,36550.0,36561.0,36544.0,36555.0,347.0,0.0,True,False,True
2026-04-14 23:40:00,36556.0,36570.0,36537.0,36549.0,675.0,2026-04-15,True,-3.3333333333333326,31.25,5.055555555555553,36480.66521957684,0.0018731780249031,False,-14.499999999999998,1.0,36523.73942764075,36490.250211973376,36490.250211973376,36328.861105085554,True,False,True,14.85342414675688,14.438997067998038,0.4144270787588411,True,79.41176470588235,71.2743287126585,60.228488443643954,36581.18909987284,36486.910900127164,6.666666666666667,36574.0,36461.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,23.579759435071644,2.0,STRONG,36556.0,36570.0,36537.0,36549.0,675.0,0.0,True,False,True
2026-04-14 23:45:00,36548.0,36560.0,36542.0,36547.0,389.0,2026-04-15,True,-1.333333333333333,28.95,7.9999999999999964,36481.05596777613,0.0018076239975652,False,-3.3333333333333326,1.0,36525.954720246395,36492.11086076113,36492.11086076113,36331.03164135336,True,False,True,14.917720272664155,14.534741708931262,0.3829785637328928,False,77.45098039215686,73.33321260582463,64.59672983103752,36582.40774727849,36488.292252721505,33.33333333333334,36574.0,36468.0,False,False,True,False,36389.0,36355.0,36574.0,True,False,23.828752986271688,2.0,STRONG,36548.0,36560.0,36542.0,36547.0,389.0,0.0,True,False,True
2026-04-14 23:50:00,36548.0,36580.0,36546.0,36576.0,769.0,2026-04-15,True,3.999999999999999,29.35,6.166666666666664,36482.148846677745,0.0025725226251523,False,-1.333333333333333,3.0,36530.72093736578,36494.86132434273,36494.86132434273,36333.469137459295,True,False,True,17.11148253344436,15.050089873833883,2.061392659610476,True,96.42857142857144,81.03166554674023,70.07504173627176,36587.968745530285,36487.23125446971,86.66666666666669,36580.0,36468.0,True,False,True,False,36389.0,36355.0,36580.0,True,False,24.652208686815992,2.0,STRONG,36548.0,36580.0,36546.0,36576.0,769.0,0.0,True,False,True
2026-04-14 23:55:00,36574.0,36580.0,36555.0,36555.0,425.0,2026-04-15,True,8.166666666666664,28.65,3.83333333333333,36482.60936756306,0.0019842504056549,False,3.999999999999999,3.0,36533.033229045235,36496.83308420035,36496.83308420035,36335.673424648754,True,False,True,16.960025814296387,15.432077061926384,1.5279487523700013,False,73.40425531914893,78.48919547087647,72.87975964780667,36589.12243844142,36487.27756155857,86.66666666666669,36580.0,36468.0,False,False,True,False,36389.0,36355.0,36580.0,True,False,25.416846123035704,2.0,STRONG,36574.0,36580.0,36555.0,36555.0,425.0,0.0,True,False,True
2026-04-15 00:05:00,36583.0,36596.0,36571.0,36592.0,496.0,2026-04-15,False,35.333333333333336,28.75,10.444444444444445,36484.53286131387,0.0029455533690026,True,20.0,3.0,36542.954638742245,36502.68582803047,36502.68582803047,36340.66041161147,True,False,True,20.89006621754379,17.075615319743143,3.814450897800647,True,94.28571428571428,87.3952793871376,80.17833340314868,36600.9957610705,36482.704238929495,86.66666666666669,36596.0,36468.0,True,False,True,False,36389.0,36355.0,36596.0,True,False,27.433026736451424,2.0,STRONG,36583.0,36596.0,36571.0,36592.0,496.0,0.0,True,False,True
2026-04-15 00:10:00,36592.0,36599.0,36574.0,36579.0,493.0,2026-04-15,False,47.5,29.25,13.111111111111107,36485.207890655576,0.0025706886370365,False,35.333333333333336,3.0,36546.3875302906,36505.187932029476,36505.187932029476,36343.0319498044,True,False,True,21.18846833875432,17.89818592354538,3.2902824152089387,False,70.1492537313433,81.64660416853951,80.6677569916123,36604.987088061294,36482.11291193871,86.66666666666669,36599.0,36468.0,False,False,True,False,36389.0,36355.0,36599.0,True,False,28.540972897524348,2.0,STRONG,36592.0,36599.0,36574.0,36579.0,493.0,0.0,True,False,True
2026-04-15 00:15:00,36579.0,36588.0,36572.0,36587.0,243.0,2026-04-15,False,62.16666666666666,28.0,14.05555555555555,36485.56515396614,0.002780136352714,False,47.5,3.0,36550.25538454864,36507.87029491375,36507.87029491375,36345.45949259242,True,False,True,21.8189717859932,18.682343096034945,3.136628689958254,False,80.64516129032258,81.31278987580053,80.88276795300838,36610.420414563414,36482.079585436586,86.66666666666669,36599.0,36468.0,False,False,True,False,36389.0,36355.0,36599.0,True,False,29.42350402711916,2.0,STRONG,36579.0,36588.0,36572.0,36587.0,243.0,0.0,True,False,True
2026-04-15 00:20:00,36587.0,36613.0,36580.0,36600.0,989.0,2026-04-15,False,72.66666666666666,28.85,12.444444444444438,36487.1767746529,0.0030921336020022,False,62.16666666666666,3.0,36554.992966972575,36510.89094098215,36510.89094098215,36347.99223395966,True,False,True,23.101343754213303,19.56614322767062,3.5352005265426847,True,82.89473684210526,81.84010553123545,81.20188047908408,36617.68346480421,36482.016535195784,86.66666666666669,36613.0,36468.0,True,False,True,False,36389.0,36355.0,36613.0,True,False,30.9255363840085,2.0,STRONG,36587.0,36613.0,36580.0,36600.0,989.0,0.0,True,False,True
2026-04-15 00:25:00,36608.0,36608.0,36602.0,36605.0,21.0,2026-04-15,True,26.666666666666664,28.0,7.888888888888886,36484.224659123014,0.0033103441831478,False,10.833333333333332,3.0,36543.32537343786,36503.06003464726,36503.06003464726,36338.28745480628,True,False,True,19.94405082798039,16.84107768658843,3.10297314139196,True,96.47058823529412,82.90787094830318,77.41081553980311,36592.90405516176,36495.395944838245,86.66666666666669,36608.0,36470.0,True,False,True,False,36389.0,36355.0,36608.0,True,False,24.971694278438004,2.0,STRONG,36608.0,36608.0,36602.0,36605.0,21.0,0.0,True,False,True
2026-04-15 00:30:00,36602.0,36602.0,36576.0,36582.0,365.0,2026-04-15,True,22.83333333333333,27.7,6.611111111111107,36484.7150909064,0.0026664565928828,False,10.833333333333332,3.0,36541.134897247386,36502.30593628661,36502.30593628661,36338.05859908489,True,False,True,18.10929299322015,16.474126119636384,1.635166873583767,True,74.68354430379746,75.64552297113764,74.99003288074793,36586.5140630623,36499.4859369377,86.66666666666669,36602.0,36470.0,True,False,True,False,36389.0,36355.0,36602.0,True,False,24.843533561184817,2.0,STRONG,36602.0,36602.0,36576.0,36582.0,365.0,0.0,True,False,True
2026-04-15 00:35:00,36581.0,36583.0,36563.0,36576.0,389.0,2026-04-15,True,33.5,27.5,9.055555555555554,36485.23740181802,0.0024876526684586,False,22.83333333333333,3.0,36544.45538322382,36504.72213509688,36504.72213509688,36340.42617521341,True,False,True,18.68723489797412,16.916747875303933,1.7704870226701883,True,62.857142857142854,71.38272959980604,73.7875984537673,36590.598598283184,36498.70140171682,86.66666666666669,36602.0,36470.0,False,False,True,False,36389.0,36355.0,36602.0,True,False,25.38378573593555,2.0,STRONG,36581.0,36583.0,36563.0,36576.0,389.0,0.0,True,False,True
2026-04-15 00:40:00,36574.0,36588.0,36573.0,36584.0,128.0,2026-04-15,True,23.166666666666664,27.0,6.722222222222219,36484.376603325414,0.002730576919478,False,10.833333333333332,3.0,36541.32537343786,36502.3715100571,36502.3715100571,36338.0784995824,True,False,True,18.268837152769265,16.50603495154621,1.7628022012230566,True,93.84615384615384,82.03305948525643,77.11921171878753,36586.998926973814,36499.20107302618,86.66666666666669,36588.0,36470.0,True,False,True,False,36389.0,36355.0,36588.0,True,False,24.509892192421574,2.0,STRONG,36574.0,36588.0,36573.0,36584.0,128.0,0.0,True,False,True
2026-04-15 00:45:00,36585.0,36590.0,36567.0,36579.0,187.0,2026-04-15,True,34.33333333333333,26.95,9.33333333333333,36484.63856277851,0.0025863333429799,False,23.166666666666664,3.0,36544.91343311044,36504.88391956342,36504.88391956342,36340.47572844228,True,False,True,19.04973195563798,17.014774352364565,2.0349576032734156,True,81.03448275862068,81.70020057637785,78.64620800465097,36591.64184420816,36498.15815579185,86.66666666666669,36590.0,36470.0,False,False,True,False,36389.0,36355.0,36590.0,True,False,25.094627161121263,2.0,STRONG,36585.0,36590.0,36567.0,36579.0,187.0,0.0,True,False,True
2026-04-15 00:50:00,36580.0,36583.0,36567.0,36571.0,118.0,2026-04-15,True,45.33333333333333,25.9,11.499999999999996,36484.789167220864,0.0023629253381184,False,34.33333333333333,3.0,36547.39786805231,36507.0516599056,36507.0516599056,36342.769502288626,True,False,True,18.806276522489497,17.37307478638955,1.4332017360999458,False,63.46153846153846,75.62064653809806,77.63768751580001,36594.42020262602,36498.07979737398,86.66666666666669,36590.0,36470.0,False,False,True,False,36389.0,36355.0,36590.0,True,False,25.6375953463424,2.0,STRONG,36580.0,36583.0,36567.0,36571.0,118.0,0.0,True,False,True
2026-04-15 00:55:00,36575.0,36575.0,36560.0,36569.0,227.0,2026-04-15,True,50.66666666666666,25.3,9.166666666666664,36485.070729982916,0.0023003729563312,False,45.33333333333333,3.0,36549.45521395209,36509.082753023446,36509.082753023446,36345.0205520171,True,False,True,18.241674385149963,17.546794706141636,0.6948796790083271,False,59.61538461538461,70.28555923052691,75.18697808737565,36596.84290121738,36499.057098782614,86.66666666666669,36590.0,36470.0,False,False,True,False,36389.0,36355.0,36590.0,True,False,25.701143437043388,2.0,STRONG,36575.0,36575.0,36560.0,36569.0,227.0,0.0,True,False,True
2026-04-15 01:00:00,36568.0,36585.0,36568.0,36579.0,201.0,2026-04-15,False,55.66666666666666,24.7,7.111111111111107,36485.34799465437,0.0025668387583792,True,50.66666666666666,3.0,36552.26900309951,36511.37512177677,36511.37512177677,36347.34870572837,True,False,True,18.389160751794407,17.71526791527219,0.6738928365222172,False,78.84615384615384,73.13909076906923,74.50434898127351,36599.98582479372,36498.41417520627,86.66666666666669,36590.0,36470.0,False,False,True,False,36389.0,36355.0,36590.0,True,False,26.110447520728822,2.0,STRONG,36568.0,36585.0,36568.0,36579.0,201.0,0.0,True,False,True
2026-04-15 01:05:00,36580.0,36602.0,36577.0,36592.0,359.0,2026-04-15,False,57.666666666666664,24.65,4.11111111111111,36485.90733652779,0.0029077710057657,False,55.66666666666666,3.0,36556.05290756622,36514.01856040704,36514.01856040704,36349.783046964905,True,False,True,19.332186699997692,18.03865167221729,1.2935350277804003,True,82.75862068965517,76.34560074259788,75.11809956838164,36604.444536389245,36496.65546361076,86.66666666666669,36602.0,36470.0,True,False,True,False,36389.0,36355.0,36602.0,True,False,27.02384647403021,2.0,STRONG,36580.0,36602.0,36577.0,36592.0,359.0,0.0,True,False,True
2026-04-15 01:10:00,36595.0,36609.0,36595.0,36602.0,217.0,2026-04-15,False,52.33333333333333,24.3,0.5555555555555548,36486.27419942041,0.0031717626181032,False,57.666666666666664,2.0,36560.42882113134,36516.90319777074,36516.90319777074,36352.292668388145,True,False,True,20.64843567137723,18.56060847204928,2.0878271993279505,True,87.03703703703704,79.90941284074427,76.71520399250252,36611.74504200312,36494.55495799688,60.0,36609.0,36470.0,True,False,True,False,36389.0,36355.0,36609.0,True,False,28.073041545860484,2.0,STRONG,36595.0,36609.0,36595.0,36602.0,217.0,0.0,True,False,True
2026-04-15 01:15:00,36601.0,36629.0,36595.0,36626.0,709.0,2026-04-15,False,53.0,24.2,-0.8888888888888881,36487.702110179016,0.0037902603294495,False,52.33333333333333,3.0,36566.673695309306,36520.48014210613,36520.48014210613,36355.01612442409,True,False,True,23.35890497179207,19.520267771997837,3.838637199794235,True,95.94594594594594,85.2549238758115,79.56177728693885,36623.47377580447,36493.126224195534,86.66666666666669,36629.0,36470.0,True,False,True,False,36389.0,36355.0,36629.0,True,False,29.564129234326533,2.0,STRONG,36601.0,36629.0,36595.0,36626.0,709.0,0.0,True,False,True
2026-04-15 01:20:00,36626.0,36635.0,36621.0,36632.0,324.0,2026-04-15,False,55.666666666666664,22.6,-0.6666666666666691,36488.3728587415,0.0039362440691593,False,53.0,3.0,36572.89524813699,36524.13653088953,36524.13653088953,36357.77218288753,True,False,True,25.694926161893815,20.75519944997703,4.939726711916784,True,96.0,88.83661591720767,82.65339016369512,36632.22356295899,36497.37643704101,86.66666666666669,36635.0,36470.0,True,False,True,False,36389.0,36355.0,36635.0,True,False,31.0893205613011,2.0,STRONG,36626.0,36635.0,36621.0,36632.0,324.0,0.0,True,False,True
2026-04-15 01:25:00,36632.0,36654.0,36628.0,36640.0,501.0,2026-04-15,False,60.166666666666664,22.2,2.6111111111111094,36489.45493782317,0.0041257141942338,False,55.666666666666664,3.0,36579.28617688585,36527.935333155445,36527.935333155445,36360.58041987373,True,False,True,27.870499160839245,22.17825939214948,5.692239768689767,True,85.1063829787234,87.59320493771291,84.29999508836772,36640.29829674101,36503.10170325898,86.66666666666669,36654.0,36484.0,True,False,True,False,36389.0,36355.0,36654.0,True,False,32.913016834350096,2.0,STRONG,36632.0,36654.0,36628.0,36640.0,501.0,0.0,True,False,True
2026-04-15 01:30:00,36641.0,36663.0,36639.0,36655.0,319.0,2026-04-15,False,69.66666666666666,22.15,5.55555555555555,36490.20376620062,0.0045161774062776,False,60.166666666666664,3.0,36586.49701718243,36532.10138780608,36532.10138780608,36363.50996793468,True,False,True,30.453976591234095,23.833402831966403,6.6205737592676925,True,92.23300970873788,89.13980652805456,85.91326556826334,36650.19637639726,36508.00362360274,60.0,36663.0,36504.0,True,False,True,False,36389.0,36355.0,36663.0,True,False,34.779860790797436,2.0,STRONG,36641.0,36663.0,36639.0,36655.0,319.0,0.0,True,False,True
2026-04-15 01:35:00,36655.0,36668.0,36646.0,36663.0,283.0,2026-04-15,False,80.33333333333333,21.55,8.22222222222222,36490.89441423628,0.0047163981186653,False,69.66666666666666,3.0,36593.78301554601,36536.39314558293,36536.39314558293,36366.48996825374,True,False,True,32.769191368992324,25.62056053937159,7.1486308296207355,True,95.37037037037037,91.21666114215984,87.68106409289551,36662.08368108566,36509.51631891434,60.0,36668.0,36523.0,True,False,True,False,36389.0,36355.0,36668.0,True,False,36.60812947126648,2.0,STRONG,36655.0,36668.0,36646.0,36663.0,283.0,0.0,True,False,True
2026-04-15 01:40:00,36662.0,36664.0,36650.0,36662.0,160.0,2026-04-15,False,85.0,21.15,8.277777777777777,36491.28019446206,0.004678372603761,False,80.33333333333333,3.0,36600.279871208295,36540.5114031048,36540.5114031048,36369.43036657958,True,False,True,34.129895922866126,27.3224276160705,6.807468306795627,False,94.0,92.1444407614399,89.16885631574364,36672.17033272491,36511.62966727509,60.0,36668.0,36532.0,False,False,True,False,36389.0,36355.0,36668.0,True,False,38.305807531702015,2.0,STRONG,36662.0,36664.0,36650.0,36662.0,160.0,0.0,True,False,True
2026-04-15 01:45:00,36660.0,36670.0,36656.0,36667.0,231.0,2026-04-15,False,86.16666666666666,20.75,5.499999999999997,36491.85032867015,0.0047996928013332,False,85.0,3.0,36606.63416918846,36544.65857021612,36544.65857021612,36372.391258454416,True,False,True,35.2058907052633,28.89912023390906,6.306770471354241,False,96.7741935483871,93.6876916904223,90.67513477396986,36681.96840026496,36513.73159973504,86.66666666666669,36670.0,36538.0,False,False,True,False,36389.0,36355.0,36670.0,True,False,40.00433730632106,2.0,STRONG,36660.0,36670.0,36656.0,36667.0,231.0,0.0,True,False,True
2026-04-15 01:50:00,36664.0,36674.0,36653.0,36658.0,292.0,2026-04-15,False,87.33333333333333,21.2,2.333333333333331,36492.52898388541,0.0045343806176782,False,86.16666666666666,3.0,36611.52615307528,36548.37468266804,36548.37468266804,36375.23313647975,True,False,True,34.92975111078704,30.105246409284657,4.824504701502381,False,79.74683544303798,89.04073960796086,90.1303363853002,36688.45385318612,36517.846146813885,86.66666666666669,36674.0,36538.0,False,False,True,False,36389.0,36355.0,36674.0,True,False,41.66291231995663,2.0,STRONG,36664.0,36674.0,36653.0,36658.0,292.0,0.0,True,False,True
2026-04-15 01:55:00,36657.0,36671.0,36654.0,36669.0,167.0,2026-04-15,False,92.83333333333331,20.8,2.611111111111107,36492.940269346174,0.0048244874037106,False,87.33333333333333,3.0,36616.99985278239,36552.32961110515,36552.32961110515,36378.15618984811,True,False,True,35.19283546142833,31.122764219713392,4.070071241714938,False,93.67088607594935,90.58412176395704,90.28159817818582,36694.88306532058,36523.81693467942,86.66666666666669,36674.0,36538.0,False,False,True,False,36389.0,36355.0,36674.0,True,False,43.20301768976109,2.0,STRONG,36657.0,36671.0,36654.0,36669.0,167.0,0.0,True,False,True
2026-04-15 02:00:00,36667.0,36688.0,36666.0,36682.0,321.0,2026-04-15,False,94.0,20.8,2.611111111111112,36493.78344170279,0.0051574964431373,False,92.83333333333331,3.0,36623.19034299359,36556.58109926564,36556.58109926564,36381.17951134217,True,False,True,36.0349347622323,32.10519832821718,3.929736434015119,False,91.04477611940298,90.73767321577236,90.43362319071468,36702.779554056135,36528.92044594386,60.0,36688.0,36544.0,True,False,True,False,36389.0,36355.0,36688.0,True,False,44.97195218327472,2.0,STRONG,36667.0,36688.0,36666.0,36682.0,321.0,0.0,True,False,True
2026-04-15 02:05:00,36683.0,36712.0,36682.0,36710.0,525.0,2026-04-15,False,95.66666666666666,20.55,2.7777777777777737,36495.34912621895,0.0058815952969426,False,94.0,3.0,36631.45792937515,36561.611227158566,36561.611227158566,36384.45135700046,True,False,True,38.5176628781046,33.38769123819466,5.1299716399099395,True,97.61904761904762,93.03146468353076,91.29957035498671,36716.71478047278,36528.685219527215,86.66666666666669,36712.0,36555.0,True,False,False,False,36389.0,36355.0,36712.0,True,False,46.98966965205133,2.0,STRONG,36683.0,36712.0,36682.0,36710.0,525.0,0.0,True,False,False
2026-04-15 02:10:00,36709.0,36711.0,36685.0,36691.0,318.0,2026-04-15,False,97.5,20.8,1.5555555555555547,36496.203532045205,0.005337444695686,False,95.66666666666666,3.0,36637.128602768,36565.85348200583,36565.85348200583,36387.501592254186,True,False,True,38.50820299307088,34.41179358916991,4.096409403900971,False,71.23287671232876,85.76526869313011,89.45480313436785,36723.01872811758,36535.58127188242,86.66666666666669,36712.0,36555.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,48.86326444448675,2.0,STRONG,36709.0,36711.0,36685.0,36691.0,318.0,0.0,True,False,True
2026-04-15 02:15:00,36690.0,36692.0,36642.0,36653.0,432.0,2026-04-15,False,87.33333333333333,23.0,-2.2222222222222263,36497.12824398302,0.0042707950876293,False,97.5,2.0,36638.64016440914,36568.71074489088,36568.71074489088,36390.14336745564,True,False,True,35.03061245074787,34.5355573614855,0.4950550892623653,False,15.714285714285714,62.41494103351532,80.44151576741702,36721.59649517227,36546.80350482772,60.0,36712.0,36560.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,47.45889391625914,2.0,STRONG,36690.0,36692.0,36642.0,36653.0,432.0,0.0,True,False,True
2026-04-15 02:20:00,36654.0,36660.0,36605.0,36616.0,694.0,2026-04-15,False,70.16666666666666,24.1,-8.500000000000002,36498.24389749138,0.003226349816702,False,87.33333333333333,2.0,36636.483958274934,36570.26121227151,36570.26121227151,36392.3906971327,True,False,True,28.955228265724145,33.41949154233323,-4.464263276609088,False,10.2803738317757,45.03675196626878,68.63992783370094,36720.45558706328,36551.14441293672,33.33333333333333,36712.0,36560.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,44.395875200694746,2.0,STRONG,36654.0,36660.0,36605.0,36616.0,694.0,0.0,True,False,True
2026-04-15 02:25:00,36611.0,36641.0,36593.0,36634.0,559.0,2026-04-15,False,52.49999999999999,25.35,-15.000000000000004,36499.26246912917,0.0036915137938688,False,70.16666666666666,2.0,36636.24739082018,36572.35100859047,36572.35100859047,36394.79476979805,True,False,True,25.30123520604684,31.795840275075957,-6.494605069029117,False,34.45378151260504,41.50909514838087,59.596316938594256,36718.900482263496,36558.19951773651,60.0,36712.0,36560.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,41.364064492370005,2.0,STRONG,36611.0,36641.0,36593.0,36634.0,559.0,0.0,True,False,True
2026-04-15 02:30:00,36632.0,36662.0,36632.0,36655.0,307.0,2026-04-15,False,35.33333333333333,26.05,-17.333333333333336,36499.90156527783,0.0042492836438143,False,52.49999999999999,2.0,36638.03335359921,36575.0608115875,36575.0608115875,36397.38387656623,True,False,True,23.825300641277863,30.20173234831634,-6.376431707038478,True,52.10084033613446,45.03967687763207,54.7441035849402,36716.76529002761,36568.73470997239,33.33333333333333,36712.0,36560.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,39.03660168869692,2.0,STRONG,36632.0,36662.0,36632.0,36655.0,307.0,0.0,True,False,True
2026-04-15 02:35:00,36658.0,36672.0,36655.0,36664.0,167.0,2026-04-15,False,15.833333333333332,26.15,-18.11111111111111,36500.26706500573,0.0044858010135285,False,35.33333333333333,2.0,36640.50636754214,36577.97685055184,36577.97685055184,36400.03677331682,True,False,True,23.11537697211315,28.784461273075703,-5.669084300962552,True,59.66386554621849,49.914406433827544,53.134204534569314,36713.327525837376,36581.672474162624,60.0,36712.0,36568.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,37.20905414918673,2.0,STRONG,36658.0,36672.0,36655.0,36664.0,167.0,0.0,True,False,True
2026-04-15 02:40:00,36665.0,36680.0,36645.0,36649.0,285.0,2026-04-15,False,-1.1666666666666663,27.05,-17.88888888888889,36500.83027516841,0.0040593521767747,False,15.833333333333332,0.0,36641.31528491908,36580.3054784026,36580.3054784026,36402.51401935347,True,False,True,21.099164673229097,27.247401953106387,-6.148237279877289,False,47.05882352941176,48.962545465688954,51.743651511609194,36708.39613043969,36593.60386956031,-20.000000000000004,36712.0,36577.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,35.08849880780959,2.0,STRONG,36665.0,36680.0,36645.0,36649.0,285.0,0.0,True,False,True
2026-04-15 02:45:00,36648.0,36654.0,36640.0,36649.0,133.0,2026-04-15,True,-8.666666666666666,26.5,-14.666666666666666,36501.09164942437,0.0040521623845176,False,-1.1666666666666663,0.0,36642.04716254584,36582.55775779924,36582.55775779924,36404.96661617582,True,False,True,19.27906484164123,25.653734530813356,-6.374669689172126,False,47.05882352941176,48.32797148692989,50.60509150338276,36704.13037181097,36603.56962818903,-20.000000000000004,36712.0,36593.0,False,False,True,False,36389.0,36355.0,36712.0,True,False,32.909184524538965,2.0,STRONG,36648.0,36654.0,36640.0,36649.0,133.0,0.0,True,False,True
